,genres,early_access,sentiment,year,price,genre_encoded,sentiment_numeric
2007,"['RPG', 'Simulation', 'Strategy']",False,Mostly Negative,2015,3.99,False,4
2008,"['Adventure', 'Casual']",False,Very Positive,2014,9.99,True,1
2009,"['Adventure', 'Casual', 'Indie']",False,Positive,2014,4.99,True,2
2010,"['Simulation', 'Strategy']",False,Mixed,2015,5.99,False,0
2011,"['Action', 'Indie']",False,Positive,2012,3.99,False,2
2012,"['Adventure', 'Indie']",False,Mixed,2005,14.99,False,0
2013,"['Adventure', 'Indie']",False,Very Positive,2015,11.99,False,1
2014,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",False,Very Positive,2015,9.99,True,1
2015,[],False,Very Positive,2015,14.99,False,1
2016,"['Racing', 'Simulation', 'Sports']",False,Mostly Positive,2015,39.99,False,3
2017,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2015,4.99,False,0
2018,"['Indie', 'RPG', 'Strategy']",False,Very Positive,2015,19.99,False,1
2019,"['Indie', 'Strategy']",False,Mostly Positive,2015,24.99,False,3
2020,"['Action', 'Indie']",False,Positive,2015,9.99,False,2
2021,"['Action', 'Casual', 'Indie', 'Racing']",False,Very Positive,2013,2.99,True,1
2022,"['Casual', 'RPG']",False,Mixed,2015,4.99,True,0
2023,"['Casual', 'Indie', 'Strategy']",False,Very Positive,2015,1.99,True,1
2024,"['Action', 'Adventure', 'Free to Play']",False,Very Positive,2015,0.0,False,1
2025,['Adventure'],False,Very Positive,2015,34.99,False,1
2026,"['Action', 'Adventure', 'Indie']",False,Positive,2015,11.99,False,2
2027,"['Action', 'Indie']",False,Mixed,2015,0.0,False,0
2028,[],False,Mixed,2015,39.99,False,0
2029,['Action'],False,Mixed,2015,24.99,False,0
2030,['Action'],False,Mixed,2015,0.0,False,0
2031,['Action'],False,Positive,2015,54.99,False,2
2033,"['Casual', 'Free to Play', 'Indie']",False,Very Positive,2015,0.0,True,1
2034,"['Indie', 'RPG', 'Simulation']",False,Mostly Positive,2015,9.99,False,3
2035,"['Action', 'Indie', 'Strategy']",False,Very Positive,2015,9.99,False,1
2036,"['RPG', 'Strategy', 'Early Access']",True,Very Positive,2015,14.99,False,1
2037,"['Indie', 'Strategy']",False,Mixed,2014,6.99,False,0
2038,"['Action', 'Adventure', 'Indie', 'Early Access']",True,Mostly Negative,2017,0.99,False,4
2039,"['Adventure', 'Casual', 'Indie']",False,Mostly Negative,2010,9.99,True,4
2040,"['Adventure', 'Indie']",False,Mixed,2015,1.99,False,0
2041,"['Adventure', 'Indie', 'Simulation']",False,Mixed,2015,0.99,False,0
2042,"['Adventure', 'Indie', 'Strategy']",False,Mixed,2015,1.99,False,0
2043,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Mixed,2015,4.99,True,0
2044,['Simulation'],False,Mostly Negative,2015,39.99,False,4
2046,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2015,2.99,False,3
2048,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports']",False,Mostly Positive,2015,0.0,True,3
2050,"['Casual', 'Indie', 'Simulation', 'Strategy']",False,Mixed,2015,5.99,True,0
2052,"['Action', 'RPG']",False,Very Positive,2015,39.99,False,1
2054,['Simulation'],False,Positive,2015,19.99,False,2
2055,"['Adventure', 'Indie', 'Simulation']",False,Mixed,2015,1.99,False,0
2056,"['Adventure', 'Indie']",False,Mostly Positive,2015,1.99,False,3
2057,['Simulation'],False,Very Positive,2015,9.99,False,1
2058,"['Indie', 'Strategy']",False,Mostly Positive,2015,29.99,False,3
2059,"['Action', 'Indie']",False,Positive,2015,5.99,False,2
2060,['Indie'],False,Mixed,2015,1.99,False,0
2061,"['Casual', 'Indie', 'Simulation', 'Strategy']",False,Mostly Negative,2015,4.99,True,4
2062,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']",True,Mixed,2015,0.0,False,0
2063,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,14.99,False,0
2064,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,14.99,False,0
2065,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,5.99,True,1
2066,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,1.99,False,0
2067,['RPG'],False,Positive,2015,9.99,False,2
2068,"['Adventure', 'Indie']",False,Mostly Positive,2008,14.99,False,3
2069,"['Action', 'Indie', 'Strategy']",False,Mixed,2015,9.99,False,0
2070,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,2.99,False,1
2073,['Action'],False,Very Positive,2015,12.99,False,1
2074,"['Action', 'Simulation', 'Strategy']",False,Mostly Positive,2015,11.99,False,3
2075,['Strategy'],False,Mostly Positive,2005,4.99,False,3
2076,['Simulation'],False,Positive,2015,19.99,False,2
2077,['Indie'],False,Very Positive,2015,9.99,False,1
2078,"['Action', 'Indie']",False,Mixed,2015,2.99,False,0
2079,"['Free to Play', 'Strategy']",False,Mixed,2016,0.0,False,0
2080,"['Action', 'Casual', 'Indie', 'Strategy']",False,Very Positive,2015,4.99,True,1
2081,"['Adventure', 'Indie']",False,Very Positive,2015,19.99,False,1
2082,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Mixed,2015,5.99,False,0
2083,"['Indie', 'RPG']",False,Mixed,2015,4.99,False,0
2084,"['Indie', 'RPG', 'Simulation', 'Strategy']",False,Mixed,2015,5.99,False,0
2085,"['Casual', 'Indie']",False,Mostly Negative,2011,9.99,True,4
2086,"['Casual', 'Indie', 'Simulation']",False,Very Positive,2014,2.99,True,1
2087,"['Action', 'Indie']",False,Mixed,2015,0.99,False,0
2088,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,14.99,False,0
2089,['Casual'],False,Positive,2013,0.99,True,2
2090,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mostly Positive,2015,4.99,True,3
2091,"['Action', 'Adventure']",False,Mostly Positive,2015,14.99,False,3
2092,['Simulation'],False,Positive,2015,19.99,False,2
2093,['Action'],False,Mixed,2015,1.99,False,0
2094,['Action'],False,Very Positive,2014,2.99,False,1
2095,"['Adventure', 'Indie']",False,Very Positive,2015,5.99,False,1
2096,"['RPG', 'Simulation', 'Strategy']",False,Mixed,2015,3.99,False,0
2097,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,14.99,False,1
2098,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,14.99,False,3
2099,"['Adventure', 'Indie']",False,Mixed,2015,4.99,False,0
2100,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",False,Mixed,2015,4.99,True,0
2101,"['Free to Play', 'Indie', 'Strategy']",False,Mixed,2015,0.0,False,0
2102,"['Free to Play', 'Indie', 'RPG', 'Strategy']",False,Mixed,2015,0.0,False,0
2103,['Action'],False,Very Positive,2015,4.99,False,1
2104,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2015,6.99,False,3
2105,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,4.99,False,3
2106,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,14.99,False,3
2107,['Simulation'],False,Mostly Positive,2015,24.99,False,3
2108,"['Action', 'Adventure', 'Indie']",False,Positive,2014,3.99,False,2
2109,[],False,Very Positive,2015,9.99,False,1
2110,"['Action', 'Adventure', 'Indie', 'Racing']",False,Very Positive,2015,9.99,False,1
2111,"['Adventure', 'Indie', 'RPG']",False,Mostly Negative,2015,9.99,False,4
2112,['Simulation'],False,Mostly Negative,2015,14.99,False,4
2113,"['Action', 'Casual']",False,Very Positive,2015,9.99,True,1
2114,"['Adventure', 'Indie', 'Strategy']",False,Very Positive,2015,4.99,False,1
2115,"['Casual', 'Indie', 'Simulation']",False,Very Positive,2015,9.99,True,1
2116,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",True,Mixed,2015,0.0,True,0
2117,"['Action', 'Indie', 'RPG']",False,Mixed,2015,5.99,False,0
2118,['Action'],False,Mixed,2015,19.99,False,0
2119,['Action'],False,Positive,2015,3.99,False,2
2120,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,7.99,False,1
2121,"['Action', 'Indie']",False,Positive,2015,5.99,False,2
2122,"['Adventure', 'Indie', 'Simulation']",False,Positive,2013,15.99,False,2
2123,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",True,Mostly Positive,2015,10.99,True,3
2124,"['Adventure', 'Casual']",False,Very Positive,2015,9.99,True,1
2125,"['Action', 'Indie', 'RPG']",False,Overwhelmingly Positive,2015,14.99,False,5
2126,"['Action', 'Indie', 'RPG']",False,Positive,2015,4.99,False,2
2128,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,0.99,False,0
2129,"['Action', 'Adventure', 'Indie']",False,Mixed,2015,0.99,False,0
2130,"['Action', 'Casual', 'Indie']",False,Positive,2015,4.99,True,2
2131,"['Action', 'Casual', 'Indie']",False,Mixed,2015,0.99,True,0
2132,[],False,Overwhelmingly Positive,2015,0.0,False,5
2133,"['RPG', 'Simulation', 'Strategy']",False,Mostly Positive,2015,19.99,False,3
2134,"['Indie', 'RPG']",False,Very Positive,2015,9.99,False,1
2135,"['Action', 'Indie', 'Strategy']",False,Positive,2015,4.99,False,2
2136,[],False,Very Positive,2015,19.99,False,1
2138,"['Adventure', 'Indie']",False,Mixed,2015,4.99,False,0
2139,"['Action', 'Adventure', 'RPG']",False,Very Positive,2015,19.99,False,1
2140,"['Casual', 'Free to Play']",False,Very Positive,2015,0.0,True,1
2141,"['Simulation', 'Sports', 'Early Access']",True,Mixed,2015,12.99,False,0
2142,"['Action', 'Adventure', 'Indie']",False,Positive,2015,3.99,False,2
2143,"['Indie', 'RPG', 'Strategy']",False,Very Positive,2015,4.99,False,1
2144,['Simulation'],False,Mixed,2015,24.99,False,0
2145,"['Casual', 'Indie']",False,Positive,2015,4.99,True,2
2146,"['Casual', 'Indie', 'RPG']",False,Positive,2015,1.99,True,2
2147,"['Indie', 'RPG']",False,Very Positive,2015,5.99,False,1
2149,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Very Positive,2015,0.0,False,1
2150,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,9.99,False,0
2151,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,14.99,False,0
2153,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Mostly Negative,2015,1.99,True,4
2154,['Adventure'],False,Positive,2015,9.99,False,2
2155,"['Adventure', 'Indie']",False,Mostly Positive,2015,4.99,False,3
2156,"['Adventure', 'Indie']",False,Very Positive,2015,4.99,False,1
2157,"['Indie', 'Simulation']",False,Positive,2015,9.99,False,2
2158,"['Indie', 'Simulation']",False,Very Positive,2015,1.99,False,1
2159,"['Indie', 'Sports']",False,Mixed,2014,9.99,False,0
2160,"['Action', 'Adventure', 'Simulation']",False,Positive,2015,9.99,False,2
2161,"['Action', 'Adventure', 'Simulation']",False,Very Positive,2015,9.99,False,1
2162,['Simulation'],False,Mixed,2011,9.99,False,0
2163,"['Casual', 'Indie']",False,Very Positive,2015,4.99,True,1
2164,"['Indie', 'Simulation', 'Strategy']",False,Mostly Positive,2015,2.99,False,3
2165,"['Adventure', 'Indie', 'Strategy']",False,Mixed,2015,4.99,False,0
2166,['Sports'],False,Mostly Positive,2015,24.99,False,3
2167,"['Action', 'Casual', 'Indie']",False,Very Positive,2015,14.99,True,1
2168,"['Action', 'Indie', 'Racing']",False,Very Positive,2015,14.99,False,1
2169,['Simulation'],False,Negative,2015,9.99,False,6
2170,['Action'],False,Positive,2015,3.99,False,2
2171,['Action'],False,Very Positive,2015,4.99,False,1
2172,['Simulation'],False,Mostly Positive,2015,24.99,False,3
2173,"['Action', 'Adventure', 'Indie', 'RPG']",False,Very Positive,2015,9.99,False,1
2174,"['Free to Play', 'Indie']",False,Very Positive,2015,0.0,False,1
2175,"['Action', 'Indie']",False,Positive,2015,9.99,False,2
2176,"['Action', 'Adventure', 'Indie']",False,Positive,2015,9.99,False,2
2177,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Very Positive,2015,0.0,True,1
2178,"['Adventure', 'Indie']",False,Mixed,2015,3.99,False,0
2179,"['Indie', 'Strategy']",False,Mostly Positive,2015,29.99,False,3
2180,"['Adventure', 'Indie']",False,Mixed,2015,14.99,False,0
2181,['Simulation'],False,Mostly Positive,2015,39.99,False,3
2182,"['Action', 'Indie', 'Simulation']",False,Mostly Positive,2015,9.99,False,3
2183,"['Adventure', 'Indie', 'RPG']",False,Mixed,2015,4.99,False,0
2184,"['Casual', 'Indie', 'Simulation', 'Strategy']",False,Mostly Negative,2015,1.99,True,4
2185,"['Action', 'Free to Play', 'Strategy']",False,Very Positive,2011,0.0,False,1
2186,"['Adventure', 'Indie', 'RPG']",False,Mostly Positive,2015,8.99,False,3
2187,"['Action', 'Indie', 'Early Access']",True,Mixed,2015,9.99,False,0
2188,"['Casual', 'Simulation']",False,Positive,2015,11.99,True,2
2189,"['Action', 'Indie']",False,Very Positive,2015,17.99,False,1
2190,"['Action', 'Indie', 'RPG']",False,Positive,2015,4.99,False,2
2191,['Action'],False,Positive,2015,2.99,False,2
2192,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,2.99,True,1
2193,"['Action', 'Indie']",False,Positive,2015,9.99,False,2
2194,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",True,Positive,2015,4.99,False,2
2195,['Simulation'],False,Positive,2015,39.99,False,2
2196,"['Action', 'Indie']",False,Mostly Positive,2015,4.99,False,3
2197,"['Action', 'Indie', 'Strategy', 'Early Access']",True,Very Positive,2015,14.99,False,1
2198,"['Casual', 'Indie']",False,Mixed,2015,5.99,True,0
2199,"['Action', 'Free to Play', 'RPG', 'Strategy']",False,Mostly Positive,2015,0.0,False,3
2200,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2015,14.99,False,0
2201,"['Adventure', 'Indie', 'Strategy']",False,Very Positive,2015,0.0,False,1
2202,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",False,Mostly Positive,2015,9.99,True,3
2203,['Action'],False,Very Positive,2015,2.99,False,1
2204,"['Indie', 'Racing', 'Simulation', 'Sports']",False,Mostly Positive,2015,4.99,False,3
2205,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2015,4.99,False,3
2206,"['Action', 'Adventure', 'RPG']",False,Mixed,2015,4.99,False,0
2207,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,4.99,False,1
2208,"['Action', 'Adventure', 'Indie']",False,Very Positive,2015,9.99,False,1
2209,"['Action', 'Adventure', 'Casual', 'RPG']",False,Very Positive,2015,29.99,True,1
2210,"['Action', 'Adventure', 'Indie']",False,Positive,2015,2.99,False,2
2211,"['Action', 'Indie']",False,Positive,2015,5.99,False,2
2212,"['Action', 'Indie']",False,Positive,2015,6.99,False,2
2213,"['Indie', 'Simulation']",False,Mostly Positive,2015,14.99,False,3
2214,"['Adventure', 'Indie']",False,Positive,2015,4.99,False,2
2215,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Mixed,2012,5.99,True,0
2216,"['Adventure', 'Indie']",False,Positive,2013,9.99,False,2
2217,"['Indie', 'Simulation']",False,Mostly Positive,2015,9.99,False,3
2218,"['Adventure', 'Indie']",False,Mostly Positive,2015,14.99,False,3
2219,"['Action', 'Indie']",False,Mixed,2015,11.99,False,0
2220,"['Casual', 'Indie', 'Strategy']",False,Mostly Positive,2015,6.99,True,3
2221,"['RPG', 'Simulation', 'Strategy']",False,Positive,2015,7.99,False,2
2222,"['Indie', 'Simulation']",False,Mixed,2015,0.99,False,0
2223,['Action'],False,Very Positive,2015,2.99,False,1
2224,"['Casual', 'Simulation', 'Sports', 'Strategy']",False,Mostly Positive,2013,4.99,True,3
2226,['RPG'],False,Mostly Positive,2015,4.99,False,3
2227,['Indie'],False,Mixed,2015,1.99,False,0
2228,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Very Positive,2015,9.99,False,1
2229,"['Racing', 'Simulation', 'Early Access']",True,Very Positive,2015,24.99,False,1
2230,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,9.99,True,1
2231,"['Action', 'Indie']",False,Mostly Negative,2015,1.99,False,4
2232,['Simulation'],False,Mixed,2015,24.99,False,0
2233,"['Action', 'Indie', 'Simulation']",False,Positive,2015,9.99,False,2
2234,"['Action', 'Casual', 'Indie']",False,Mixed,2015,1.99,True,0
2235,"['Indie', 'Strategy']",False,Mostly Positive,2015,19.99,False,3
2236,"['Action', 'Indie']",False,Mostly Positive,2015,8.99,False,3
2237,"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",True,Very Positive,2015,16.99,False,1
2238,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",True,Mostly Positive,2015,9.99,False,3
2239,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation']",False,Mixed,2015,0.0,True,0
2240,"['Indie', 'RPG']",False,Mostly Positive,2015,6.99,False,3
2241,"['Action', 'Adventure']",False,Mostly Negative,2015,9.99,False,4
2242,"['Action', 'Indie', 'Sports', 'Early Access']",True,Mixed,2015,9.99,False,0
2243,"['Simulation', 'Strategy']",False,Mixed,2015,19.99,False,0
2244,"['Action', 'Indie']",False,Mixed,2015,2.99,False,0
2245,"['Adventure', 'Indie', 'Strategy']",False,Mixed,2015,4.99,False,0
2246,"['Indie', 'RPG']",False,Very Positive,2015,4.99,False,1
2247,['Simulation'],False,Positive,2015,19.99,False,2
2248,"['Indie', 'Simulation', 'Strategy', 'Early Access']",True,Very Positive,2015,24.99,False,1
2249,"['Action', 'Indie']",False,Positive,2015,6.99,False,2
2250,"['Action', 'Casual', 'Indie']",False,Very Positive,2015,2.99,True,1
2251,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy']",False,Very Positive,2015,4.99,True,1
2252,"['Action', 'Indie']",False,Overwhelmingly Positive,2015,12.99,False,5
2253,"['Action', 'Indie', 'Strategy']",False,Mixed,2015,19.99,False,0
2254,['Action'],False,Mixed,2015,1.99,False,0
2255,['Action'],False,Mixed,2015,1.99,False,0
2256,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2015,14.99,True,1
2257,"['Action', 'Casual', 'Indie']",False,Mostly Positive,2015,0.99,True,3
2258,['Early Access'],True,Mixed,2015,39.99,False,0
2259,['Indie'],False,Mixed,2015,1.99,False,0
2260,"['Action', 'Indie']",False,Positive,2015,4.99,False,2
2261,"['Action', 'Casual', 'Indie']",False,Very Positive,2015,4.99,True,1
2262,"['Simulation', 'Strategy']",False,Mixed,2015,5.99,False,0
2263,"['Simulation', 'Strategy']",False,Mixed,2015,14.99,False,0
2264,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",False,Mostly Positive,2015,4.99,False,3
2265,['Action'],False,Positive,2015,3.99,False,2
2266,['Action'],False,Positive,2015,4.99,False,2
2267,"['Casual', 'Indie']",False,Very Positive,2015,1.99,True,1
2268,"['Indie', 'Strategy']",False,Mostly Negative,2015,19.99,False,4
2269,"['Action', 'Adventure']",False,Mostly Negative,2015,19.99,False,4
2270,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Positive,2015,29.99,False,2
2271,"['Action', 'Indie']",False,Positive,2015,9.99,False,2
2272,['Strategy'],False,Positive,2015,7.99,False,2
2273,"['Action', 'Casual', 'Indie']",False,Very Positive,2012,2.99,True,1
2274,"['Action', 'Adventure']",False,Very Positive,2015,19.99,False,1
2275,"['Indie', 'Strategy']",False,Positive,2015,1.99,False,2
2276,"['Action', 'Indie']",False,Mostly Negative,2015,2.99,False,4
2277,"['Action', 'Adventure', 'Indie', 'Early Access']",True,Mostly Negative,2015,14.99,False,4
2278,"['Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2015,0.0,False,0
2279,"['Action', 'Indie']",False,Very Positive,2015,0.89,False,1
2280,['Indie'],False,Positive,2015,0.99,False,2
2281,"['Action', 'Indie']",False,Very Positive,2015,0.99,False,1
2282,['Casual'],False,Mixed,2015,14.99,True,0
2283,"['Casual', 'Indie']",False,Positive,2015,1.99,True,2
2284,['Simulation'],False,Positive,2015,19.99,False,2
2285,['Simulation'],False,Positive,2015,19.99,False,2
2286,['Simulation'],False,Positive,2015,19.99,False,2
2287,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2015,5.99,False,3
2288,"['Adventure', 'Indie', 'Strategy']",False,Very Positive,2015,7.99,False,1
2289,['Simulation'],False,Very Positive,2015,39.99,False,1
2290,"['Action', 'Indie']",False,Very Positive,2015,9.99,False,1
2291,"['Casual', 'Indie']",False,Very Positive,2015,7.99,True,1
2292,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",True,Very Positive,2015,7.99,False,1
2293,"['Casual', 'Simulation', 'Sports']",False,Mostly Negative,2015,3.99,True,4
